date	een_jaar_geleden_permill	twee_jaar_geleden_permill	drie_jaar_geleden_permill	vier_jaar_geleden_permill	vijf_jaar_geleden_permill	zes_jaar_geleden_permill	zeven_jaar_geleden_permill	acht_jaar_geleden_permill	negen_jaar_geleden_permill	tien_jaar_geleden_permill	elf_jaar_geleden_permill	twaalf_jaar_geleden_permill	dertien_jaar_geleden_permill	veertien_jaar_geleden_permill	vijftien_jaar_geleden_permill	zestien_jaar_geleden_permill	zeventien_jaar_geleden_permill	achttien_jaar_geleden_permill	negentien_jaar_geleden_permill	twintig_jaar_geleden_permill	dertig_jaar_geleden_permill	veertig_jaar_geleden_permill	vijftig_jaar_geleden_permill	zestig_jaar_geleden_permill	zeventig_jaar_geleden_permill	tachtig_jaar_geleden_permill	negentig_jaar_geleden_permill	honderd_jaar_geleden_permill	100_jaar_geleden_permill	honderdtien_jaar_geleden_permill	honderdtwintig_jaar_geleden_permill	honderddertig_jaar_geleden_permill	honderdveertig_jaar_geleden_permill	honderdvijftig_jaar_geleden_permill	honderdzestig_jaar_geleden_permill	honderdzeventig_jaar_geleden_permill	honderdtachtig_jaar_geleden_permill	honderdnegentig_jaar_geleden_permill	tweehonderd_jaar_geleden_permill	200_jaar_geleden_permill	no_words
1986	3.593994928648531	5.222523880692397	1.684685122803999	2.5831838549661317	0.5054055368411997	1.123123415202666	0.22462468304053318	0.6177178783614663	0.11231234152026659	3.8186196116890643	0.22462468304053318	0.39309319532093306	0.056156170760133295	0.056156170760133295	0.2807808538006665	0.2807808538006665	0.056156170760133295	0.056156170760133295	0.056156170760133295	2.021622147364799	0.7300302198817329	0.22462468304053318	0.44924936608106636	0.39309319532093306	0.16846851228039988	0.0	0.0	0.9546549029222661	0.056156170760133295	0.0	0.0	0.0	0.0	0.056156170760133295	0.0	0.0	0.0	0.0	0.16846851228039988	0.056156170760133295	17807482
1987	2.164777621837024	5.527091800434954	2.164777621837024	2.0726594251631076	0.6448273767174113	0.6448273767174113	0.5527091800434955	0.5987682783804534	0.13817729501087386	4.882264423717543	0.13817729501087386	0.32241368835870565	0.09211819667391591	0.046059098336957954	0.7369455733913273	0.046059098336957954	0.13817729501087386	0.13817729501087386	0.13817729501087386	3.039900490239225	0.6908864750543693	0.41453188503262156	0.5527091800434955	0.18423639334783182	0.09211819667391591	0.18423639334783182	0.0	0.7369455733913273	0.09211819667391591	0.046059098336957954	0.0	0.046059098336957954	0.0	0.0	0.0	0.0	0.0	0.0	0.13817729501087386	0.09211819667391591	21711237
1988	2.400964654243305	5.780100093548697	1.8674169533003482	3.0678992804220004	1.2004823271216525	0.5780100093548697	0.3556984672953044	0.5780100093548697	0.0889246168238261	4.446230841191305	0.0	0.5335477009429567	0.26677385047147834	0.1778492336476522	0.889246168238261	0.13338692523573917	0.0	0.13338692523573917	0.0	2.2231154205956525	0.48908539253104355	0.4001607757072175	0.3556984672953044	0.0	0.22231154205956524	0.04446230841191305	0.0	0.6224723177667827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04446230841191305	0.0	0.0	0.1778492336476522	0.13338692523573917	22490960
1989	3.170561287035369	6.084050037284087	2.5707253678665154	1.7566623347087857	1.0711355699443816	0.7712176103599546	0.4712996507755278	0.4712996507755278	0.1285362683933258	5.141450735733031	0.17138169119110105	0.2570725367866516	0.2570725367866516	0.042845422797775264	0.81406303315773	0.0	0.1285362683933258	0.0	0.0	1.928044025899887	0.8569084559555052	0.4712996507755278	0.6426813419666288	0.1285362683933258	0.08569084559555053	0.0	0.042845422797775264	1.3710535295288084	0.08569084559555053	0.042845422797775264	0.0	0.042845422797775264	0.0	0.08569084559555053	0.0	0.0	0.0	0.0	0.1285362683933258	0.0	23339716
1990	3.460434975871715	6.397780943762822	2.1325936479209404	1.9314055679283988	0.9657027839641994	0.6840394719746413	0.32190092798806647	0.4828513919820997	0.24142569599104985	4.426137759835914	0.16095046399403323	0.20118807999254154	0.16095046399403323	0.12071284799552492	0.6840394719746413	0.20118807999254154	0.04023761599850831	0.08047523199701662	0.0	1.810692719932874	0.6035642399776247	0.5633266239791164	0.6438018559761329	0.04023761599850831	0.20118807999254154	0.0	0.0	0.8852275519671828	0.08047523199701662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04023761599850831	0.04023761599850831	24852367
1991	2.970469739531625	5.55008819754593	2.0324266638900594	1.289809229007153	0.6644471785794424	0.7426174348829062	0.31268102521385527	0.35176615336558714	0.429936409669051	4.494789737449169	0.1954256407586595	0.27359589706212334	0.1954256407586595	0.23451076891039144	0.5862769222759786	0.15634051260692763	0.07817025630346382	0.11725538445519572	0.0	2.110596920193523	0.6644471785794424	0.23451076891039144	0.8989579474898338	0.390851281517319	0.07817025630346382	0.07817025630346382	0.0	0.8989579474898338	0.15634051260692763	0.0	0.0	0.0	0.0	0.03908512815173191	0.03908512815173191	0.0	0.0	0.0	0.03908512815173191	0.0	25585179
1992	3.603945870234673	6.532151889800345	2.7405005054909495	3.07837043082545	0.9760686731885574	0.9385275703736128	0.4880343365942787	0.45049323377933415	0.26278771970461157	3.9042746927542296	0.15016441125977806	0.41295213096438965	0.07508220562988903	0.11262330844483354	0.5255754394092231	0.037541102814944514	0.11262330844483354	0.07508220562988903	0.0	2.1773839632667817	1.0511508788184463	0.3003288225195561	0.7508220562988902	0.22524661688966707	0.11262330844483354	0.037541102814944514	0.0	1.0136097760035019	0.037541102814944514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15016441125977806	0.037541102814944514	26637470
1993	4.103611854320814	6.1036915816368404	3.2759926568107334	1.8621431943976803	1.8276590611680934	0.6896826645917333	0.4827778652142134	0.5172619984438	0.17242066614793333	4.586389719535027	0.2413889326071067	0.41380959875504003	0.27587306583669335	0.10345239968876001	0.7931350642804934	0.06896826645917334	0.13793653291834668	0.06896826645917334	0.0	1.3793653291834667	0.7931350642804934	0.5862302649029734	0.4482937319846267	0.2413889326071067	0.06896826645917334	0.10345239968876001	0.03448413322958667	0.9310715971988401	0.0	0.0	0.0	0.0	0.0	0.06896826645917334	0.0	0.0	0.0	0.0	0.13793653291834668	0.0	28998844
1994	4.0653438626917735	7.282268136647873	3.570432435929297	2.509907950009704	1.8028916260633083	0.6716655077490757	0.4949114267624768	0.6009638753544362	0.2828065295785582	3.747186516915896	0.31815734577587795	0.5302622429597966	0.17675408098659884	0.1414032647892791	0.3535081619731977	0.0	0.07070163239463954	0.03535081619731977	0.07070163239463954	1.5907867288793898	0.7070163239463954	0.38885897817051746	1.2726293831035118	0.10605244859195931	0.03535081619731977	0.10605244859195931	0.10605244859195931	0.8837704049329943	0.0	0.0	0.0	0.0	0.03535081619731977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28287890
1995	3.221578335156987	6.0616539727295935	2.7976864489521205	1.9922918651628734	2.7552972603316337	1.2292864699941135	0.8053945837892468	0.33911350896389336	0.25433513172292	4.026972918946234	0.2967243203434067	0.25433513172292	0.16955675448194668	0.12716756586146	0.6782270179277867	0.21194594310243334	0.08477837724097334	0.04238918862048667	0.0	1.78034592206044	0.8053945837892468	0.4238918862048667	1.52601079033752	0.12716756586146	0.04238918862048667	0.12716756586146	0.0	0.6782270179277867	0.08477837724097334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04238918862048667	0.0	23590921
