date,een_jaar_geleden_permill,twee_jaar_geleden_permill,drie_jaar_geleden_permill,vier_jaar_geleden_permill,vijf_jaar_geleden_permill,zes_jaar_geleden_permill,zeven_jaar_geleden_permill,acht_jaar_geleden_permill,negen_jaar_geleden_permill,tien_jaar_geleden_permill,elf_jaar_geleden_permill,twaalf_jaar_geleden_permill,dertien_jaar_geleden_permill,veertien_jaar_geleden_permill,vijftien_jaar_geleden_permill,zestien_jaar_geleden_permill,zeventien_jaar_geleden_permill,achttien_jaar_geleden_permill,negentien_jaar_geleden_permill,twintig_jaar_geleden_permill,dertig_jaar_geleden_permill,veertig_jaar_geleden_permill,vijftig_jaar_geleden_permill,zestig_jaar_geleden_permill,zeventig_jaar_geleden_permill,tachtig_jaar_geleden_permill,negentig_jaar_geleden_permill,honderd_jaar_geleden_permill,honderdtien_jaar_geleden_permill,honderdtwintig_jaar_geleden_permill,honderddertig_jaar_geleden_permill,honderdveertig_jaar_geleden_permill,honderdvijftig_jaar_geleden_permill,honderdzestig_jaar_geleden_permill,honderdzeventig_jaar_geleden_permill,honderdtachtig_jaar_geleden_permill,honderdnegentig_jaar_geleden_permill,tweehonderd_jaar_geleden_permill,no_words
1951,2.1086332717729563,1.0543166358864782,1.2300360752008912,0.17571943931441303,0.35143887862882606,0.35143887862882606,0.17571943931441303,0.0,0.0,1.0543166358864782,0.17571943931441303,0.35143887862882606,0.0,0.0,0.5271583179432391,0.17571943931441303,0.0,0.17571943931441303,0.0,0.35143887862882606,0.8785971965720651,1.7571943931441303,0.7028777572576521,0.5271583179432391,0.35143887862882606,0.17571943931441303,0.17571943931441303,1.7571943931441303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17571943931441303,5690890
1952,1.8561646848705686,2.784247027305853,1.670548216383512,0.9280823424352843,0.5568494054611707,0.37123293697411375,0.37123293697411375,0.18561646848705687,0.0,1.2993152794093983,0.0,0.0,0.0,0.18561646848705687,0.0,0.0,0.0,0.0,0.0,0.18561646848705687,0.5568494054611707,0.9280823424352843,1.1136988109223414,0.0,0.18561646848705687,0.37123293697411375,0.0,0.7424658739482275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18561646848705687,5387453
1953,1.5682882702035226,1.176216202652642,1.176216202652642,0.39207206755088064,0.0,0.19603603377544032,0.39207206755088064,0.39207206755088064,0.0,1.176216202652642,0.19603603377544032,0.0,0.19603603377544032,0.0,0.7841441351017613,0.0,0.0,0.0,0.0,1.176216202652642,0.7841441351017613,1.176216202652642,0.19603603377544032,0.39207206755088064,0.0,0.0,0.0,0.39207206755088064,0.0,0.19603603377544032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5101103
1954,1.7222385197015475,0.9567991776119709,0.7654393420895766,0.9567991776119709,0.5740795065671825,0.19135983552239416,0.19135983552239416,0.19135983552239416,0.0,3.0617573683583066,0.0,0.0,0.0,0.0,0.19135983552239416,0.3827196710447883,0.0,0.0,0.0,0.5740795065671825,0.7654393420895766,0.7654393420895766,1.148159013134365,0.3827196710447883,0.3827196710447883,0.19135983552239416,0.19135983552239416,1.7222385197015475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5225757
1955,3.1415782063693296,1.7278680135031312,0.9424734619107991,0.1570789103184665,0.9424734619107991,0.314157820636933,0.1570789103184665,0.1570789103184665,0.1570789103184665,2.6703414754139305,0.0,0.0,0.0,0.0,0.47123673095539953,0.0,0.1570789103184665,0.1570789103184665,0.0,0.9424734619107991,0.314157820636933,0.628315641273866,1.7278680135031312,0.628315641273866,0.0,0.0,0.314157820636933,1.4137101928661984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47123673095539953,6366227
1956,1.2939259557341463,1.9408889336012192,1.1321852112673778,0.8087037223338414,0.8087037223338414,0.32348148893353657,0.4852222334003048,0.6469629778670731,0.0,2.1026296780679874,0.0,0.0,0.0,0.0,0.16174074446676828,0.16174074446676828,0.0,0.0,0.0,0.6469629778670731,0.16174074446676828,1.2939259557341463,0.6469629778670731,0.4852222334003048,0.6469629778670731,0.16174074446676828,0.0,0.9704444668006096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6182734
1957,2.8593856727621483,2.3547882010982395,1.1773941005491197,0.8409957861065142,1.1773941005491197,0.16819915722130283,0.0,0.33639831444260565,0.16819915722130283,1.5137924149917255,0.0,0.33639831444260565,0.0,0.0,0.16819915722130283,0.16819915722130283,0.0,0.16819915722130283,0.0,1.8501907294343312,0.6727966288852113,0.6727966288852113,0.6727966288852113,0.33639831444260565,0.16819915722130283,0.16819915722130283,0.16819915722130283,0.8409957861065142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5945333
1958,2.703513756829752,2.5444835358397664,0.7951511049499269,0.6361208839599416,0.7951511049499269,0.1590302209899854,0.0,0.4770906629699561,0.1590302209899854,2.8625439778197372,0.0,0.0,0.3180604419799708,0.1590302209899854,0.3180604419799708,0.0,0.0,0.3180604419799708,0.3180604419799708,0.9541813259399122,0.9541813259399122,1.2722417679198832,0.6361208839599416,0.0,0.3180604419799708,0.0,0.0,0.6361208839599416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6288113
1959,2.3907837676540704,1.6436638402621733,1.3448158693054146,0.7471199273918969,0.1494239854783794,0.8965439128702763,0.7471199273918969,0.0,0.2988479709567588,2.241359782175691,0.1494239854783794,0.0,0.1494239854783794,0.2988479709567588,0.0,0.1494239854783794,0.0,0.0,0.1494239854783794,0.5976959419135176,0.4482719564351382,1.1953918838270352,1.0459678983486558,0.4482719564351382,0.0,0.1494239854783794,0.0,1.1953918838270352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6692366
1960,1.4173112952765408,2.125966942914811,1.1338490362212326,0.28346225905530814,0.28346225905530814,0.5669245181106163,0.0,0.42519338858296224,0.14173112952765407,2.267698072442465,0.0,0.5669245181106163,0.0,0.0,1.2755801657488868,0.0,0.0,0.0,0.0,0.28346225905530814,0.42519338858296224,0.9921179066935785,0.9921179066935785,0.42519338858296224,0.0,0.28346225905530814,0.0,1.1338490362212326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14173112952765407,7055613
1961,3.497750475593168,1.8834041022424752,0.5381154577835643,0.5381154577835643,0.13452886444589107,0.13452886444589107,0.6726443222294554,0.4035865933376732,0.26905772889178214,1.748875237796584,0.13452886444589107,0.26905772889178214,0.13452886444589107,0.13452886444589107,0.13452886444589107,0.13452886444589107,0.0,0.0,0.0,0.6726443222294554,0.26905772889178214,0.4035865933376732,0.8071731866753464,0.0,0.0,0.0,0.0,0.4035865933376732,0.0,0.0,0.0,0.0,0.13452886444589107,0.0,0.0,0.0,0.0,0.0,7433349
1962,2.524315468752761,2.103596223960634,0.7011987413202114,1.1219179861123383,0.28047949652808457,0.7011987413202114,0.14023974826404229,0.28047949652808457,0.14023974826404229,1.9633564756965918,0.0,0.14023974826404229,0.0,0.0,0.4207192447921268,0.0,0.0,0.14023974826404229,0.0,0.7011987413202114,0.4207192447921268,0.4207192447921268,0.28047949652808457,0.14023974826404229,0.14023974826404229,0.14023974826404229,0.0,1.1219179861123383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4207192447921268,7130646
1963,2.8067914248031105,1.6840748548818663,1.4033957124015553,0.28067914248031106,0.5613582849606221,0.14033957124015553,0.28067914248031106,0.14033957124015553,0.28067914248031106,1.1227165699212442,0.0,0.42101871372046656,0.0,0.0,0.14033957124015553,0.0,0.0,0.14033957124015553,0.0,0.9823769986810887,0.7016978562007776,0.9823769986810887,0.9823769986810887,0.14033957124015553,0.0,0.0,0.0,1.5437352836417109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7125574
1964,3.587158775108677,3.1566997220956354,2.582754318078247,0.2869727020086941,0.7174317550217353,0.2869727020086941,0.4304590530130412,0.14348635100434706,0.0,2.295781616069553,0.4304590530130412,0.0,0.14348635100434706,0.0,0.14348635100434706,0.0,0.2869727020086941,0.0,0.14348635100434706,1.0044044570304296,0.7174317550217353,0.7174317550217353,0.8609181060260824,0.4304590530130412,0.0,0.0,0.0,1.0044044570304296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14348635100434706,6969304
1965,1.4660467243751525,1.612651396812668,0.5864186897500611,0.5864186897500611,1.1728373795001221,0.8796280346250915,0.43981401731254577,0.14660467243751527,0.0,1.9058607416876983,0.0,0.43981401731254577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612651396812668,0.5864186897500611,0.8796280346250915,0.14660467243751527,0.14660467243751527,0.14660467243751527,0.14660467243751527,0.0,1.759256069250183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6821065
1966,1.6868925078356156,2.8114875130593595,1.4057437565296798,1.4057437565296798,0.9840206295707759,0.7028718782648399,0.5622975026118718,0.0,0.14057437565296796,3.3737850156712312,0.0,0.14057437565296796,0.0,0.0,0.7028718782648399,0.14057437565296796,0.0,0.0,0.0,1.2651693808767117,0.7028718782648399,0.8434462539178078,0.0,0.5622975026118718,0.5622975026118718,0.14057437565296796,0.0,1.4057437565296798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4217231269589039,7113672
1967,2.407566016964914,3.1599303972664496,1.8056745127236855,1.6552016366633782,0.30094575212061425,0.9028372563618428,0.6018915042412285,0.6018915042412285,0.0,3.9122947775679853,0.15047287606030713,0.4514186281809214,0.30094575212061425,0.0,0.4514186281809214,0.0,0.0,0.4514186281809214,0.15047287606030713,0.7523643803015356,0.4514186281809214,0.6018915042412285,0.7523643803015356,0.0,0.0,0.0,0.0,0.30094575212061425,0.0,0.0,0.0,0.0,0.15047287606030713,0.0,0.0,0.0,0.0,0.15047287606030713,6645716
1968,1.9787142101969841,3.3485932787948958,0.7610439269988399,1.3698790685979119,0.7610439269988399,0.456626356199304,0.304417570799536,0.152208785399768,0.0,1.826505424797216,0.0,0.456626356199304,0.0,0.0,0.7610439269988399,0.0,0.0,0.0,0.0,1.3698790685979119,0.0,0.7610439269988399,0.456626356199304,0.304417570799536,0.0,0.0,0.0,0.608835141599072,0.0,0.0,0.0,0.0,0.152208785399768,0.0,0.0,0.0,0.0,0.0,6569923
1969,2.7601213980251464,3.6801618640335283,1.7086465797298525,0.6571717614345586,1.1829091705822055,0.3943030568607352,0.0,0.9200404660083821,0.26286870457382344,3.1544244548858815,0.26286870457382344,0.0,0.0,0.3943030568607352,0.5257374091476469,0.26286870457382344,0.0,0.13143435228691172,0.0,1.1829091705822055,0.6571717614345586,1.0514748182952938,0.5257374091476469,0.13143435228691172,0.0,0.13143435228691172,0.0,1.7086465797298525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13143435228691172,7608361
1970,2.444345872802199,3.0554323410027484,1.7568735960765804,2.2151884472269927,0.9930155108258933,0.5347006596754811,0.22915742557520616,0.5347006596754811,0.15277161705013745,3.1318181495278177,0.15277161705013745,0.22915742557520616,0.0,0.07638580852506872,0.4583148511504123,0.0,0.15277161705013745,0.07638580852506872,0.0,0.7638580852506871,0.38192904262534355,0.6874722767256184,0.38192904262534355,0.0,0.07638580852506872,0.07638580852506872,0.0,1.2221729364010996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13091437
1971,3.3260548167094344,3.099278351933791,1.814211718205146,1.5874352534295026,1.3606587886538595,0.8315137041773586,0.15118430985042883,0.22677646477564326,0.377960774626072,2.948094042083362,0.0,0.22677646477564326,0.0,0.0,0.5291450844765009,0.07559215492521441,0.0,0.07559215492521441,0.0,0.9826980140277874,0.15118430985042883,0.4535529295512865,0.377960774626072,0.5291450844765009,0.07559215492521441,0.07559215492521441,0.0,0.8315137041773586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30236861970085765,13228886
1972,2.6852137706354844,2.7619341640822124,1.304246688594378,1.22752629514765,1.22752629514765,0.5370427541270969,0.6904835410205531,0.3836019672336406,0.07672039344672812,2.4550525902953,0.07672039344672812,0.15344078689345625,0.23016118034018435,0.07672039344672812,0.3068815737869125,0.0,0.0,0.0,0.07672039344672812,0.8439243279140094,0.3068815737869125,0.3836019672336406,0.3836019672336406,0.0,0.15344078689345625,0.07672039344672812,0.0,0.6904835410205531,0.0,0.0,0.0,0.0,0.07672039344672812,0.0,0.0,0.0,0.0,0.0,13034344
1973,2.9580152961246355,2.7304756579612026,1.2893912829261234,0.5309258223813449,0.7584654605447785,0.5309258223813449,0.5309258223813449,0.37923273027238924,0.07584654605447785,2.1995498355798575,0.1516930921089557,0.22753963816343353,0.1516930921089557,0.0,0.5309258223813449,0.0,0.07584654605447785,0.07584654605447785,0.0,1.5927774671440347,0.6826189144903007,0.37923273027238924,0.5309258223813449,0.1516930921089557,0.07584654605447785,0.0,0.0,1.1376981908171677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07584654605447785,13184516
1974,3.175761139209036,2.9489210578369622,2.0415607323486658,1.436653848689802,1.285427127775086,0.37806680228679,0.15122672091471598,0.15122672091471598,0.22684008137207398,1.89033401143395,0.15122672091471598,0.45368016274414796,0.07561336045735799,0.07561336045735799,0.45368016274414796,0.0,0.0,0.0,0.0,0.5292935232015059,0.6049068836588639,0.5292935232015059,0.45368016274414796,0.30245344182943196,0.22684008137207398,0.0,0.0,0.831746965030938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13225176
1975,2.008229293309132,3.873013637096183,1.64961691950393,1.64961691950393,1.434449495220809,0.4303348485662426,0.2151674242831213,0.502057323327283,0.28688989904416173,2.438564141875375,0.0,0.2151674242831213,0.07172247476104043,0.07172247476104043,0.28688989904416173,0.07172247476104043,0.07172247476104043,0.07172247476104043,0.0,0.7172247476104044,1.7213393942649704,0.4303348485662426,0.645502272849364,0.07172247476104043,0.2151674242831213,0.0,0.0,0.9323921718935256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14344494952208087,13942631
1976,2.8060425731410397,3.6273233262554903,1.4372413179502885,1.7110015689884388,1.5056813807098262,0.6844006275953756,0.5475205020763004,0.1368801255190751,0.1368801255190751,2.121641945545664,0.06844006275953755,0.06844006275953755,0.20532018827861265,0.0,0.20532018827861265,0.1368801255190751,0.0,0.0,0.06844006275953755,1.0950410041526009,0.47908043931676286,0.47908043931676286,0.5475205020763004,0.4106403765572253,0.47908043931676286,0.0,0.0,1.0266009413930632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14611325
1977,2.682650368200823,3.45920705373264,1.553113371063634,1.97668974499008,0.9177488101739657,0.6353645608896685,0.49417243624752,0.2823842492842971,0.21178818696322285,3.95337948998016,0.14119212464214856,0.3529803116053714,0.21178818696322285,0.14119212464214856,0.5647684985685942,0.07059606232107428,0.07059606232107428,0.0,0.0,0.8471527478528914,0.21178818696322285,0.7059606232107428,0.4235763739264457,0.14119212464214856,0.14119212464214856,0.14119212464214856,0.07059606232107428,1.270729121779337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07059606232107428,14165096
1978,2.355871850256597,5.562475201994743,1.7014630029630977,2.9448398128207462,1.0470541556695987,0.9161723862108988,0.5235270778347993,0.5235270778347993,0.19632265418804976,2.486753619715297,0.13088176945869984,0.3926453083760995,0.06544088472934992,0.0,0.2617635389173997,0.0,0.06544088472934992,0.06544088472934992,0.0,1.2433768098576485,0.9161723862108988,0.785290616752199,0.5235270778347993,0.19632265418804976,0.13088176945869984,0.0,0.0,0.5235270778347993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06544088472934992,15280967
1979,2.288179766724649,4.118723580104368,2.3535563314882104,1.2421547305076668,1.0460250362169825,0.4576359533449298,0.7845187771627369,0.39225938858136844,0.5883890828720526,3.3342048029416316,0.0653765647635614,0.2615062590542456,0.19612969429068422,0.0653765647635614,0.6537656476356141,0.1307531295271228,0.2615062590542456,0.0653765647635614,0.0,1.3075312952712281,0.39225938858136844,0.5230125181084913,1.0460250362169825,0.39225938858136844,0.19612969429068422,0.0,0.0,1.0460250362169825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15296001
1980,2.317531906388768,4.1715574314997825,2.1321293538776667,2.1321293538776667,0.9270127625555071,0.6489089337888551,0.6489089337888551,0.2781038287666522,0.2781038287666522,3.8007523264775793,0.18540255251110146,0.37080510502220293,0.18540255251110146,0.18540255251110146,0.37080510502220293,0.18540255251110146,0.09270127625555073,0.0,0.0,1.1124153150666087,0.7416102100444059,0.46350638127775357,1.1124153150666087,0.37080510502220293,0.0,0.0,0.0,0.6489089337888551,0.0,0.0,0.0,0.0,0.09270127625555073,0.0,0.0,0.0,0.0,0.0,10787338
1981,3.8400730272173407,3.565782096701816,1.645745583093146,0.5485818610310486,0.822872791546573,0.0,0.2742909305155243,0.0,0.2742909305155243,2.7429093051552433,0.0,0.2742909305155243,0.2742909305155243,0.0,0.0,0.2742909305155243,0.0,0.0,0.0,0.822872791546573,0.5485818610310486,0.2742909305155243,0.0,0.0,0.0,0.2742909305155243,0.0,0.822872791546573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3645764
1982,2.92584946553264,3.5354014375186065,1.7067455215607066,2.19438709914948,1.09719354957474,0.6095519719859667,0.4876415775887733,0.24382078879438665,0.0,3.6573118319158002,0.0,0.24382078879438665,0.12191039439719333,0.4876415775887733,0.6095519719859667,0.12191039439719333,0.12191039439719333,0.73146236638316,0.12191039439719333,1.46292473276632,0.8533727607803533,0.12191039439719333,0.36573118319158,0.0,0.12191039439719333,0.0,0.0,1.3410143383691266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24382078879438665,8202746
1983,2.3877622409626182,3.3826631746970426,1.790821680721964,1.1938811204813091,0.5969405602406546,0.3979603734937697,0.19898018674688486,0.3979603734937697,0.19898018674688486,1.9898018674688485,0.5969405602406546,0.19898018674688486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3928613072281941,0.7959207469875395,0.5969405602406546,0.19898018674688486,0.19898018674688486,0.0,0.19898018674688486,0.0,1.1938811204813091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5025626
1984,2.9827713769462414,3.864044738316722,1.6269662056070406,2.0337077570088007,1.3558051713392008,0.2711610342678401,0.13558051713392005,0.6779025856696004,0.40674155140176016,3.0505616355132017,0.2711610342678401,0.3389512928348002,0.20337077570088008,0.13558051713392005,0.3389512928348002,0.13558051713392005,0.06779025856696003,0.06779025856696003,0.06779025856696003,1.2880149127722407,0.6779025856696004,0.8134831028035203,0.7456928442365603,0.3389512928348002,0.13558051713392005,0.13558051713392005,0.13558051713392005,1.0846441370713604,0.0,0.0,0.0,0.0,0.06779025856696003,0.0,0.0,0.0,0.0,0.0,14751382
1985,2.6909887628153535,3.6520561781065513,2.050277152621222,1.5377078644659163,1.025138576310611,0.7688539322329582,0.6407116101941317,0.5125692881553054,0.2562846440776527,2.8832022458735933,0.0,0.3844269661164791,0.12814232203882636,0.12814232203882636,0.5125692881553054,0.06407116101941318,0.0,0.0,0.0,1.2173520593688503,0.2562846440776527,2.3065617966988747,0.7688539322329582,0.32035580509706585,0.12814232203882636,0.06407116101941318,0.12814232203882636,1.2173520593688503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12814232203882636,15607646
1986,2.187148461450415,3.512692983541575,1.7232078787185088,1.2592672959866025,1.7894851048230667,0.3313861305227901,0.5302178088364642,0.13255445220911605,0.13255445220911605,3.181306853018785,0.13255445220911605,0.39766335662734814,0.19883167831367407,0.06627722610455802,0.7953267132546963,0.13255445220911605,0.0,0.13255445220911605,0.06627722610455802,0.9278811654638124,1.0604356176729284,0.5964950349410222,0.5964950349410222,0.13255445220911605,0.06627722610455802,0.19883167831367407,0.0,1.1267128437774865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06627722610455802,15088139
1987,2.6280791067579607,6.307389856219106,1.9710593300684704,1.1826355980410825,1.1169336203721334,0.3285098883447451,0.5913177990205413,0.5256158213515921,0.13140395533789803,3.2850988834474513,0.45991384368264315,0.3942118660136941,0.06570197766894902,0.3285098883447451,0.7227217543584392,0.13140395533789803,0.13140395533789803,0.19710593300684706,0.0,1.7082514193926746,0.5256158213515921,0.3942118660136941,0.5913177990205413,0.06570197766894902,0.0,0.06570197766894902,0.06570197766894902,0.9198276873652863,0.0,0.0,0.0,0.0,0.06570197766894902,0.0,0.0,0.0,0.0,0.13140395533789803,15220242
1988,3.2314830011970015,5.035101420469746,2.0290707216818378,1.803618419272745,1.4278645819242564,1.052110744575768,0.2254523024090931,0.9018092096363725,0.2254523024090931,3.60723683854549,0.15030153493939544,0.7515076746969771,0.2254523024090931,0.4509046048181862,0.7515076746969771,0.07515076746969772,0.15030153493939544,0.15030153493939544,0.0,2.104221489151536,0.9018092096363725,0.9018092096363725,0.9018092096363725,0.07515076746969772,0.07515076746969772,0.0,0.0,0.8266584421666748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15030153493939544,13306584
1989,2.4147521763988884,4.89849727212346,2.621730934375936,1.7938159024677456,1.1728796285366028,0.20697875797704757,0.6209362739311427,0.4829504352797777,0.41395751595409513,4.001589320889586,0.20697875797704757,0.3449645966284126,0.13798583865136504,0.06899291932568252,1.1038867092109204,0.0,0.0,0.2759716773027301,0.13798583865136504,2.0697875797704754,0.4829504352797777,0.20697875797704757,0.9659008705595554,0.20697875797704757,0.06899291932568252,0.0,0.0,1.2418725478622854,0.0,0.0,0.0,0.0,0.13798583865136504,0.0,0.0,0.0,0.0,0.13798583865136504,14494241
