date,een_jaar_geleden_permill,twee_jaar_geleden_permill,drie_jaar_geleden_permill,vier_jaar_geleden_permill,vijf_jaar_geleden_permill,zes_jaar_geleden_permill,zeven_jaar_geleden_permill,acht_jaar_geleden_permill,negen_jaar_geleden_permill,tien_jaar_geleden_permill,elf_jaar_geleden_permill,twaalf_jaar_geleden_permill,dertien_jaar_geleden_permill,veertien_jaar_geleden_permill,vijftien_jaar_geleden_permill,zestien_jaar_geleden_permill,zeventien_jaar_geleden_permill,achttien_jaar_geleden_permill,negentien_jaar_geleden_permill,twintig_jaar_geleden_permill,dertig_jaar_geleden_permill,veertig_jaar_geleden_permill,vijftig_jaar_geleden_permill,zestig_jaar_geleden_permill,zeventig_jaar_geleden_permill,tachtig_jaar_geleden_permill,negentig_jaar_geleden_permill,honderd_jaar_geleden_permill,honderdtien_jaar_geleden_permill,honderdtwintig_jaar_geleden_permill,honderddertig_jaar_geleden_permill,honderdveertig_jaar_geleden_permill,honderdvijftig_jaar_geleden_permill,honderdzestig_jaar_geleden_permill,honderdzeventig_jaar_geleden_permill,honderdtachtig_jaar_geleden_permill,honderdnegentig_jaar_geleden_permill,tweehonderd_jaar_geleden_permill,no_words
1969,2.1849309680992137,4.171231848189407,1.3904106160631358,1.0924654840496069,1.1917805280541163,0.4965752200225485,0.0,0.29794513201352907,0.29794513201352907,1.4897256600676456,0.0,0.0,0.0,0.0993150440045097,0.1986300880090194,0.0993150440045097,0.0,0.0,0.0993150440045097,0.993150440045097,0.6952053080315679,0.8938353960405873,0.6952053080315679,0.0,0.0,0.0993150440045097,0.0,0.5958902640270581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10068968
1970,2.5707848299569207,2.867413848798104,1.6808977734333712,0.5932580376823663,1.5820214338196434,0.7910107169098217,0.5932580376823663,0.39550535845491086,0.19775267922745543,1.8786504526608265,0.09887633961372772,0.0,0.09887633961372772,0.0,0.19775267922745543,0.0,0.0,0.0,0.0,0.7910107169098217,0.0,0.4943816980686386,0.19775267922745543,0.09887633961372772,0.0,0.0,0.0,0.39550535845491086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09887633961372772,10113643
1971,2.063432298080389,2.2806356978783247,0.6516101993938069,0.7602118992927749,1.1946186988886462,0.21720339979793568,0.10860169989896784,0.10860169989896784,0.10860169989896784,1.8462288982824533,0.10860169989896784,0.10860169989896784,0.0,0.0,0.32580509969690347,0.10860169989896784,0.0,0.0,0.0,0.6516101993938069,0.0,0.0,0.6516101993938069,0.0,0.0,0.0,0.0,0.43440679959587136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9207959
1972,2.53599715883785,3.8039957382567744,1.584998224273656,1.4793316759887456,0.6339992897094625,1.1623320311340144,0.4226661931396416,0.31699964485473126,0.0,1.1623320311340144,0.2113330965698208,0.0,0.1056665482849104,0.0,0.31699964485473126,0.0,0.1056665482849104,0.0,0.0,0.2113330965698208,0.2113330965698208,0.1056665482849104,0.4226661931396416,0.2113330965698208,0.0,0.0,0.0,0.4226661931396416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9463733
1973,1.493896153729597,2.2408442305943956,1.7073098899766825,1.0670686812354266,0.6402412087412559,0.21341373624708532,0.5335343406177133,0.42682747249417063,0.0,1.493896153729597,0.0,0.0,0.0,0.10670686812354266,0.10670686812354266,0.0,0.0,0.0,0.0,0.8536549449883413,0.10670686812354266,0.6402412087412559,0.21341373624708532,0.32012060437062795,0.0,0.0,0.0,0.21341373624708532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9371468
1974,2.0472978114272653,3.1846854844424133,1.364865207618177,2.1610365787287806,0.3412163019045443,0.6824326038090885,0.5686938365075739,0.22747753460302952,0.22747753460302952,1.364865207618177,0.3412163019045443,0.11373876730151476,0.11373876730151476,0.0,0.3412163019045443,0.0,0.0,0.0,0.11373876730151476,0.7961713711106033,0.22747753460302952,0.3412163019045443,0.45495506920605905,0.11373876730151476,0.0,0.0,0.0,0.22747753460302952,0.0,0.0,0.11373876730151476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8792077
1975,2.271530914997759,3.2279649844704994,0.9564340694727406,0.9564340694727406,1.5542053628932035,0.35866277605227775,0.35866277605227775,0.35866277605227775,0.11955425868409257,2.0324223976295737,0.0,0.0,0.23910851736818514,0.0,0.35866277605227775,0.11955425868409257,0.11955425868409257,0.0,0.0,0.35866277605227775,0.5977712934204629,0.11955425868409257,0.4782170347363703,0.23910851736818514,0.0,0.0,0.0,0.23910851736818514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8364403
1976,2.106831997622502,2.726488467511473,1.487175527733531,1.6111068217113251,1.3632442337557364,0.7435877638667655,0.495725175911177,0.7435877638667655,0.12393129397779425,1.3632442337557364,0.0,0.37179388193338275,0.0,0.0,0.495725175911177,0.12393129397779425,0.0,0.0,0.0,0.8675190578445596,0.12393129397779425,0.7435877638667655,0.37179388193338275,0.2478625879555885,0.0,0.0,0.0,0.2478625879555885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8068987
1977,2.14322429759098,3.452972479452135,1.1906801653283223,0.8334761157298256,0.7144080991969934,0.11906801653283222,0.3572040495984967,0.3572040495984967,0.23813603306566444,2.500428347189477,0.0,0.11906801653283222,0.11906801653283222,0.0,0.5953400826641612,0.0,0.0,0.0,0.0,0.23813603306566444,1.07161214879549,0.7144080991969934,0.3572040495984967,0.23813603306566444,0.0,0.0,0.0,0.7144080991969934,0.0,0.0,0.11906801653283222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8398561
1978,2.788099132198084,2.5456557293982507,1.4546604167990003,3.1517642363978338,0.6061085069995835,0.36366510419975007,0.8485519097994169,0.36366510419975007,0.12122170139991671,1.6971038195988337,0.0,0.48488680559966685,0.0,0.24244340279983342,0.12122170139991671,0.0,0.0,0.0,0.0,0.36366510419975007,0.24244340279983342,0.48488680559966685,0.24244340279983342,0.36366510419975007,0.0,0.0,0.0,0.24244340279983342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12122170139991671,8249348
1979,1.9122972666100944,3.4660387957307965,2.6294087415888803,0.9561486333050472,0.8366300541419164,0.1195185791631309,0.35855573748939273,0.1195185791631309,0.4780743166525236,1.6732601082838328,0.0,0.2390371583262618,0.0,0.1195185791631309,0.35855573748939273,0.0,0.0,0.1195185791631309,0.0,0.7171114749787855,0.35855573748939273,0.4780743166525236,0.2390371583262618,0.35855573748939273,0.0,0.0,0.1195185791631309,1.075667212468178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8366900
1980,1.7023326155920728,3.631642913263089,1.1348884103947152,1.3618660924736583,0.4539553641578861,0.4539553641578861,0.4539553641578861,0.4539553641578861,0.5674442051973576,3.7451317543025606,0.11348884103947153,0.22697768207894306,0.11348884103947153,0.0,0.5674442051973576,0.11348884103947153,0.0,0.0,0.11348884103947153,0.6809330462368292,0.5674442051973576,0.22697768207894306,0.5674442051973576,0.22697768207894306,0.0,0.0,0.0,0.3404665231184146,0.0,0.0,0.0,0.0,0.22697768207894306,0.0,0.0,0.0,0.0,0.0,8811439
1981,1.9530460165213905,3.906092033042781,1.378620717544511,1.1488505979537593,1.0339655381583832,0.8041954185676314,0.45954023918150366,0.3446551793861278,0.11488505979537592,1.2637356577491352,0.11488505979537592,0.22977011959075183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1488505979537593,0.45954023918150366,0.11488505979537592,0.3446551793861278,0.11488505979537592,0.0,0.0,0.0,0.6893103587722555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8704352
1982,2.255055835182479,3.797988775044175,1.3055586414214353,1.8989943875220876,1.3055586414214353,0.4747485968805219,0.35606144766039144,0.11868714922013048,0.0,1.8989943875220876,0.0,0.0,0.0,0.0,0.0,0.0,0.11868714922013048,0.11868714922013048,0.11868714922013048,0.9494971937610438,0.35606144766039144,0.23737429844026095,0.11868714922013048,0.23737429844026095,0.0,0.0,0.0,0.4747485968805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8425512
1983,1.8405447718037375,3.9264955131813073,2.5767626805252326,1.4724358174429901,0.2454059695738317,0.8589208935084109,0.4908119391476634,0.36810895436074753,0.12270298478691585,4.171901482755138,0.12270298478691585,0.2454059695738317,0.12270298478691585,0.12270298478691585,0.2454059695738317,0.0,0.2454059695738317,0.36810895436074753,0.0,0.4908119391476634,0.36810895436074753,0.36810895436074753,0.4908119391476634,0.12270298478691585,0.12270298478691585,0.0,0.0,0.4908119391476634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12270298478691585,8149761
1984,1.9792099133734748,5.006236839709377,1.6299375757193322,2.0956340259248556,1.2806652380651895,0.23284822510276174,0.6985446753082852,0.5821205627569044,0.11642411255138087,4.540540389503854,0.46569645020552347,0.3492723376541426,0.11642411255138087,0.11642411255138087,0.46569645020552347,0.11642411255138087,0.0,0.0,0.0,0.46569645020552347,0.5821205627569044,1.8627858008220939,0.3492723376541426,0.23284822510276174,0.23284822510276174,0.11642411255138087,0.11642411255138087,0.6985446753082852,0.11642411255138087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8589286
1985,1.5784889420009494,4.630234229869452,1.4732563458675527,1.8941867304011393,1.0523259613339664,0.7366281729337764,0.4209303845335865,0.4209303845335865,0.21046519226679325,3.472675672402089,0.5261629806669832,0.0,0.0,0.10523259613339662,0.7366281729337764,0.0,0.0,0.0,0.0,1.2627911536007597,0.4209303845335865,1.3680237497341563,0.3156977884001899,0.3156977884001899,0.0,0.0,0.0,0.10523259613339662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9502759
1986,3.0414269825983284,3.728200817378596,1.4716582173862878,2.354653147818061,0.7848843826060202,0.9811054782575254,0.4905527391287627,0.4905527391287627,0.09811054782575253,2.6489847912953186,0.19622109565150506,0.0,0.09811054782575253,0.0,0.3924421913030101,0.2943316434772576,0.0,0.09811054782575253,0.0,1.1773265739090304,0.19622109565150506,0.5886632869545152,0.4905527391287627,0.09811054782575253,0.0,0.0,0.09811054782575253,0.4905527391287627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2943316434772576,10192584
1987,2.4848632072864936,4.2739647165327685,1.6897069809548155,0.7951562263316779,0.8945507546231377,0.9939452829145975,0.9939452829145975,0.29818358487437924,0.09939452829145974,3.1806249053267117,0.09939452829145974,0.09939452829145974,0.09939452829145974,0.19878905658291948,0.29818358487437924,0.0,0.09939452829145974,0.09939452829145974,0.0,0.7951562263316779,0.7951562263316779,0.29818358487437924,0.29818358487437924,0.29818358487437924,0.0,0.0,0.0,0.49697264145729875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10060916
1988,3.854261818755317,4.8959542022027,1.8750462902052896,3.9584310571000554,0.3125077150342149,1.041692383447383,0.4166769533789532,0.6250154300684297,0.2083384766894766,2.2917232435842427,0.0,0.3125077150342149,0.1041692383447383,0.2083384766894766,0.4166769533789532,0.0,0.0,0.0,0.0,0.7291846684131681,0.5208461917236915,0.2083384766894766,0.3125077150342149,0.1041692383447383,0.0,0.1041692383447383,0.0,0.3125077150342149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9599763
1989,2.1808457625185453,4.470733813163018,2.3989303387703997,2.7260572031481813,0.7632960168814908,0.5452114406296363,0.5452114406296363,0.21808457625185454,0.3271268643777818,2.944141779400036,0.21808457625185454,0.0,0.21808457625185454,0.10904228812592727,0.3271268643777818,0.10904228812592727,0.0,0.0,0.0,1.0904228812592727,0.4361691525037091,0.4361691525037091,0.4361691525037091,0.4361691525037091,0.0,0.0,0.0,0.21808457625185454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9170754
